date,body_part,exercise,set_no,weight_kg,reps,volume_kg
2025-07-03,Chest/Shoulder,Dumbell Shrugs,1,12.5,15.0,187.5
2025-07-03,Chest/Shoulder,Lateral raises,2,5.0,11.0,55.0
2025-07-03,Chest/Shoulder,Lateral raises,1,5.0,11.0,55.0
2025-07-03,Chest/Shoulder,Rev pec dec,2,20.0,6.0,120.0
2025-07-03,Chest/Shoulder,Pec dec,2,30.0,6.0,180.0
2025-07-03,Chest/Shoulder,Pec dec,1,30.0,8.0,240.0
2025-07-03,Chest/Shoulder,OHP,2,12.5,7.0,87.5
2025-07-03,Chest/Shoulder,OHP,1,12.5,6.0,75.0
2025-07-03,Chest/Shoulder,Flat dumbbell press,2,12.5,10.5,131.25
2025-07-03,Chest/Shoulder,Flat dumbbell press,1,12.5,10.0,125.0
2025-07-03,Chest/Shoulder,Incline dumbbell press,2,15.0,7.0,105.0
2025-07-03,Chest/Shoulder,Incline dumbbell press,1,15.0,6.0,90.0
2025-07-03,Chest/Shoulder,Rev pec dec,1,20.0,10.0,200.0
2025-07-04,Legs,Cable crunches,1,54.0,12.0,648.0
2025-07-04,Legs,Calf raises,2,25.0,11.0,275.0
2025-07-04,Legs,Calf raises,1,25.0,11.0,275.0
2025-07-04,Legs,Adductor into abductor,2,30.0,10.0,300.0
2025-07-04,Legs,Adductor into abductor,1,30.0,10.0,300.0
2025-07-04,Legs,Lying Hamstring curls,2,20.0,4.5,90.0
2025-07-04,Legs,RDL,1,12.5,14.0,175.0
2025-07-04,Legs,RDL,2,12.5,14.0,175.0
2025-07-04,Legs,Leg extension,2,35.0,7.0,245.0
2025-07-04,Legs,Leg extension,1,35.0,8.0,280.0
2025-07-04,Legs,Leg press,2,80.0,6.5,520.0
2025-07-04,Legs,Leg press,1,80.0,8.0,640.0
2025-07-04,Legs,Lying Hamstring curls,1,20.0,8.0,160.0
2025-07-05,Arms,Cable crunches,1,54.0,11.0,594.0
2025-07-05,Arms,Forearm curls into Reverse Forearm curls,1,5.0,14.0,70.0
2025-07-05,Arms,Triceps pushdown,2,32.0,12.5,400.0
2025-07-05,Arms,Triceps pushdown,1,27.0,14.0,378.0
2025-07-05,Arms,Overhead triceps extension,2,18.0,9.5,171.0
2025-07-05,Arms,Overhead triceps extension,1,18.0,9.5,171.0
2025-07-05,Arms,Hammer curls,1,7.5,9.0,67.5
2025-07-05,Arms,Preacher curls,2,10.0,8.5,85.0
2025-07-05,Arms,Preacher curls,1,15.0,5.0,75.0
2025-07-05,Arms,Ez bar curls,1,10.0,7.0,70.0
2025-07-07,Back,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-07-07,Back,Hip flexion,1,5.0,10.0,50.0
2025-07-07,Back,Cable rows,2,55.0,10.0,550.0
2025-07-07,Back,Pendlay rows,1,10.0,12.0,120.0
2025-07-07,Back,Cable rows,1,55.0,8.0,440.0
2025-07-07,Back,Lat Pulldown,2,40.0,6.0,240.0
2025-07-07,Back,Lat Pulldown,1,40.0,7.0,280.0
2025-07-07,Back,Pendlay rows,2,10.0,12.0,120.0
2025-07-08,Chest,Hanging knee raises,1,22.400000000000002,11.0,246.40000000000003
2025-07-08,Chest,Pec dec,2,30.0,6.5,195.0
2025-07-08,Chest,Pec dec,1,30.0,7.5,225.0
2025-07-08,Chest,Flat dumbbell press,1,15.0,7.5,112.5
2025-07-08,Chest,Incline dumbbell press,2,17.5,6.5,113.75
2025-07-08,Chest,Incline dumbbell press,1,17.5,5.5,96.25
2025-07-08,Chest,Flat dumbbell press,2,15.0,7.5,112.5
2025-07-09,Legs,Lying Hamstring curls,2,20.0,6.0,120.0
2025-07-09,Legs,Hanging knee raises,1,22.400000000000002,15.0,336.00000000000006
2025-07-09,Legs,Calf raises,2,25.0,10.5,262.5
2025-07-09,Legs,Calf raises,1,25.0,10.5,262.5
2025-07-09,Legs,Adductor into abductor,2,30.0,9.0,270.0
2025-07-09,Legs,Adductor into abductor,1,30.0,9.0,270.0
2025-07-09,Legs,RDL,2,15.0,10.0,150.0
2025-07-09,Legs,RDL,1,12.5,12.0,150.0
2025-07-09,Legs,Leg extension,2,35.0,7.0,245.0
2025-07-09,Legs,Leg extension,1,35.0,8.0,280.0
2025-07-09,Legs,Leg press,2,80.0,7.5,600.0
2025-07-09,Legs,Leg press,1,80.0,7.5,600.0
2025-07-09,Legs,Lying Hamstring curls,1,20.0,7.0,140.0
2025-07-10,Shoulders,Hanging knee raises,1,22.400000000000002,15.0,336.00000000000006
2025-07-10,Shoulders,Dumbbell shrugs,1,20.0,10.0,200.0
2025-07-10,Shoulders,Dumbbell shrugs,2,20.0,11.0,220.0
2025-07-10,Shoulders,Rev pec dec,1,25.0,10.0,250.0
2025-07-10,Shoulders,OHP,1,15.0,6.5,97.5
2025-07-10,Shoulders,OHP,2,15.0,6.5,97.5
2025-07-10,Shoulders,Rev pec dec,2,25.0,9.0,225.0
2025-07-10,Shoulders,Lateral raises,2,5.0,10.0,50.0
2025-07-10,Shoulders,Lateral raises,1,5.0,13.0,65.0
2025-07-11,Arms,Hanging knee raises,1,22.400000000000002,16.0,358.40000000000003
2025-07-11,Arms,Forearm curls into Reverse Forearm curls,1,5.0,16.0,80.0
2025-07-11,Arms,Triceps pushdown,1,25.0,15.0,375.0
2025-07-11,Arms,Triceps pushdown,2,30.0,13.0,390.0
2025-07-11,Arms,Overhead triceps extension,1,15.0,11.5,172.5
2025-07-11,Arms,Hammer curls,1,7.5,10.0,75.0
2025-07-11,Arms,Alternating bicep curls,2,10.0,5.0,50.0
2025-07-11,Arms,Alternating bicep curls,1,7.5,8.0,60.0
2025-07-11,Arms,Preacher curls,2,10.0,9.0,90.0
2025-07-11,Arms,Preacher curls,1,10.0,9.0,90.0
2025-07-11,Arms,Overhead triceps extension,2,15.0,10.5,157.5
2025-07-14,Back,Hip flexion,1,5.0,11.0,55.0
2025-07-14,Back,Pendlay rows,2,10.0,10.0,100.0
2025-07-14,Back,Pendlay rows,1,10.0,10.0,100.0
2025-07-14,Back,Cable rows,1,54.0,12.0,648.0
2025-07-14,Back,Lat Pulldown,2,40.0,6.0,240.0
2025-07-14,Back,Lat Pulldown,1,40.0,6.0,240.0
2025-07-14,Back,Cable rows,2,54.0,10.0,540.0
2025-07-15,Chest,Cable crunches,1,54.0,10.0,540.0
2025-07-15,Chest,Pec dec,2,30.0,6.0,180.0
2025-07-15,Chest,Push up till failure,1,36.4,17.0,618.8
2025-07-15,Chest,Flat dumbbell press,2,15.0,10.5,157.5
2025-07-15,Chest,Flat dumbbell press,1,15.0,7.5,112.5
2025-07-15,Chest,Incline dumbbell press,2,17.5,6.5,113.75
2025-07-15,Chest,Incline dumbbell press,1,17.5,6.5,113.75
2025-07-15,Chest,Pec dec,1,30.0,8.0,240.0
2025-07-16,Legs,Adductor into abductor,2,30.0,10.0,300.0
2025-07-16,Legs,Cable crunches,1,54.0,10.0,540.0
2025-07-16,Legs,Calf raises,2,25.0,10.5,262.5
2025-07-16,Legs,Calf raises,1,25.0,10.5,262.5
2025-07-16,Legs,Adductor into abductor,1,30.0,10.0,300.0
2025-07-16,Legs,Leg extension,2,35.0,7.0,245.0
2025-07-16,Legs,Lying Hamstring curls,1,20.0,7.0,140.0
2025-07-16,Legs,Leg press,1,80.0,8.0,640.0
2025-07-16,Legs,Leg press,2,80.0,6.5,520.0
2025-07-16,Legs,Lying Hamstring curls,2,20.0,5.0,100.0
2025-07-16,Legs,RDL,1,15.0,10.5,157.5
2025-07-16,Legs,RDL,2,15.0,13.0,195.0
2025-07-16,Legs,Leg extension,1,35.0,8.0,280.0
2025-07-17,Shoulders,Cable crunches,1,54.0,10.0,540.0
2025-07-17,Shoulders,Barbell shrugs,1,20.0,12.0,240.0
2025-07-17,Shoulders,Barbell shrugs,2,20.0,20.0,400.0
2025-07-17,Shoulders,Rev pec dec,1,25.0,10.0,250.0
2025-07-17,Shoulders,Lateral raises,2,5.0,14.0,70.0
2025-07-17,Shoulders,Lateral raises,1,5.0,14.0,70.0
2025-07-17,Shoulders,OHP,2,15.0,6.5,97.5
2025-07-17,Shoulders,OHP,1,15.0,5.5,82.5
2025-07-17,Shoulders,Rev pec dec,2,25.0,8.0,200.0
2025-07-18,Arms,Triceps pushdown,2,30.0,12.0,360.0
2025-07-18,Arms,Cable crunches,1,54.0,10.0,540.0
2025-07-18,Arms,Forearm curls into reverse forearm curls,1,5.0,19.0,95.0
2025-07-18,Arms,Triceps pushdown,1,25.0,17.0,425.0
2025-07-18,Arms,Ez bar curls,2,10.0,8.0,80.0
2025-07-18,Arms,Overhead triceps extension,1,15.0,11.5,172.5
2025-07-18,Arms,Hammer curls,1,7.5,10.0,75.0
2025-07-18,Arms,Preacher curls,2,10.0,10.0,100.0
2025-07-18,Arms,Preacher curls,1,10.0,8.0,80.0
2025-07-18,Arms,Ez bar curls,1,10.0,8.5,85.0
2025-07-18,Arms,Overhead triceps extension,2,15.0,12.5,187.5
2025-07-21,Back,Hip flexion,1,5.0,12.0,60.0
2025-07-21,Back,Lying leg raises,1,56.0,13.0,728.0
2025-07-21,Back,Pendlay rows,2,10.0,12.0,120.0
2025-07-21,Back,Cable rows,2,59.0,11.0,649.0
2025-07-21,Back,Cable rows,1,54.0,11.0,594.0
2025-07-21,Back,Lat Pulldown,2,40.0,7.0,280.0
2025-07-21,Back,Lat Pulldown,1,40.0,6.0,240.0
2025-07-21,Back,Pendlay rows,1,10.0,11.0,110.0
2025-07-22,Chest,Hanging knee raises,1,22.400000000000002,12.0,268.8
2025-07-22,Chest,Dips,1,53.199999999999996,7.0,372.4
2025-07-22,Chest,Incline dumbbell press,2,17.5,5.0,87.5
2025-07-22,Chest,Pec dec,1,30.0,6.0,180.0
2025-07-22,Chest,Flat dumbbell press,2,15.0,8.5,127.5
2025-07-22,Chest,Flat dumbbell press,1,15.0,8.5,127.5
2025-07-22,Chest,Incline dumbbell press,1,17.5,6.5,113.75
2025-07-22,Chest,Pec dec,2,30.0,7.0,210.0
2025-07-23,Legs,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-07-23,Legs,Calf raises,2,25.0,10.5,262.5
2025-07-23,Legs,Calf raises,1,25.0,11.5,287.5
2025-07-23,Legs,Adductor into abductor,2,30.0,10.0,300.0
2025-07-23,Legs,Lying Hamstring curls,2,20.0,6.0,120.0
2025-07-23,Legs,Adductor into abductor,1,30.0,10.0,300.0
2025-07-23,Legs,RDL,2,15.0,14.0,210.0
2025-07-23,Legs,RDL,1,15.0,13.0,195.0
2025-07-23,Legs,Leg extension,2,35.0,7.0,245.0
2025-07-23,Legs,Leg extension,1,35.0,8.0,280.0
2025-07-23,Legs,Leg press,2,80.0,7.5,600.0
2025-07-23,Legs,Leg press,1,80.0,7.5,600.0
2025-07-23,Legs,Lying Hamstring curls,1,20.0,7.0,140.0
2025-07-24,Shoulders,Hanging knee raises,1,22.400000000000002,11.0,246.40000000000003
2025-07-24,Shoulders,Dumbbell shrugs,2,20.0,11.0,220.0
2025-07-24,Shoulders,Dumbbell shrugs,1,20.0,12.0,240.0
2025-07-24,Shoulders,Rev pec dec,1,20.0,9.5,190.0
2025-07-24,Shoulders,Lateral raises,2,5.0,13.0,65.0
2025-07-24,Shoulders,Lateral raises,1,5.0,13.0,65.0
2025-07-24,Shoulders,OHP,2,12.5,8.5,106.25
2025-07-24,Shoulders,OHP,1,12.5,8.5,106.25
2025-07-24,Shoulders,Rev pec dec,2,25.0,8.0,200.0
2025-07-25,Arms,Hanging knee raises,1,22.400000000000002,14.0,313.6
2025-07-25,Arms,Forearm curls into Reverse Forearm curls,1,5.0,13.0,65.0
2025-07-25,Arms,Triceps pushdown,2,30.0,13.0,390.0
2025-07-25,Arms,Triceps pushdown,1,30.0,13.0,390.0
2025-07-25,Arms,Overhead triceps extension,1,15.0,12.5,187.5
2025-07-25,Arms,Hammer curls,1,7.5,11.5,86.25
2025-07-25,Arms,Preacher curls,2,15.0,6.0,90.0
2025-07-25,Arms,Preacher curls,1,15.0,6.0,90.0
2025-07-25,Arms,Preacher curls,2,10.0,7.0,70.0
2025-07-25,Arms,Preacher curls,1,10.0,8.5,85.0
2025-07-25,Arms,Overhead triceps extension,2,15.0,11.5,172.5
2025-07-28,Back,Cable crunches,1,50.0,13.0,650.0
2025-07-28,Back,Hip flexion,1,5.0,12.0,60.0
2025-07-28,Back,Pendlay rows,2,10.0,11.0,110.0
2025-07-28,Back,Cable rows,2,59.0,10.0,590.0
2025-07-28,Back,Cable rows,1,59.0,9.0,531.0
2025-07-28,Back,Lat Pulldown,2,40.0,6.0,240.0
2025-07-28,Back,Lat Pulldown,1,40.0,7.5,300.0
2025-07-28,Back,Pendlay rows,1,10.0,11.0,110.0
2025-07-29,Chest,Cable crunches,1,50.0,11.0,550.0
2025-07-29,Chest,Pec dec,2,30.0,9.0,270.0
2025-07-29,Chest,Dips,1,53.199999999999996,6.0,319.2
2025-07-29,Chest,Flat dumbbell press,2,15.0,9.5,142.5
2025-07-29,Chest,Flat dumbbell press,1,15.0,10.5,157.5
2025-07-29,Chest,Incline dumbbell press,2,15.0,8.5,127.5
2025-07-29,Chest,Incline dumbbell press,1,15.0,8.5,127.5
2025-07-29,Chest,Pec dec,1,30.0,9.0,270.0
2025-07-30,Legs,Adductor into abductor,2,,,
2025-07-30,Legs,Cable crunches,1,50.0,11.0,550.0
2025-07-30,Legs,Calf raises,2,25.0,10.0,250.0
2025-07-30,Legs,Calf raises,1,25.0,10.0,250.0
2025-07-30,Legs,Adductor into abductor,1,35.0,9.0,315.0
2025-07-30,Legs,Lying Hamstring curls,1,20.0,7.0,140.0
2025-07-30,Legs,Leg press,1,80.0,8.0,640.0
2025-07-30,Legs,Leg press,2,80.0,6.5,520.0
2025-07-30,Legs,Leg extension,1,35.0,9.0,315.0
2025-07-30,Legs,Lying Hamstring curls,2,20.0,5.0,100.0
2025-07-30,Legs,RDL,1,15.0,13.0,195.0
2025-07-30,Legs,RDL,2,15.0,12.0,180.0
2025-07-30,Legs,Leg extension,2,36.0,8.0,288.0
2025-07-31,Shoulders,Cable crunches,1,50.0,11.0,550.0
2025-07-31,Shoulders,Dumbell Shrugs,1,20.0,10.0,200.0
2025-07-31,Shoulders,Dumbell Shrugs,2,20.0,10.0,200.0
2025-07-31,Shoulders,Lateral raises,1,5.0,14.0,70.0
2025-07-31,Shoulders,Rev pec dec,2,25.0,8.0,200.0
2025-07-31,Shoulders,Rev pec dec,1,25.0,8.0,200.0
2025-07-31,Shoulders,OHP,2,12.5,8.5,106.25
2025-07-31,Shoulders,OHP,1,12.5,9.5,118.75
2025-07-31,Shoulders,Lateral raises,2,5.0,15.0,75.0
2025-08-01,Arms,Cable crunches,1,50.0,12.0,600.0
2025-08-01,Arms,Forearm curls into Reverse Forearm curls,1,5.0,16.0,80.0
2025-08-01,Arms,Triceps pushdown,2,30.0,14.0,420.0
2025-08-01,Arms,Triceps pushdown,1,30.0,16.0,480.0
2025-08-01,Arms,Overhead triceps extension,2,15.0,11.0,165.0
2025-08-01,Arms,Hammer curls,1,7.5,13.0,97.5
2025-08-01,Arms,Preacher curls,2,15.0,6.0,90.0
2025-08-01,Arms,Preacher curls,1,15.0,7.0,105.0
2025-08-01,Arms,Ez bar curls,2,5.0,8.0,40.0
2025-08-01,Arms,Ez bar curls,1,5.0,8.0,40.0
2025-08-01,Arms,Overhead triceps extension,1,15.0,12.0,180.0
2025-08-04,Back,Leg press,1,80.0,9.0,720.0
2025-08-04,Back,Leg press,2,80.0,8.0,640.0
2025-08-04,Back,Leg extension,1,35.0,9.0,315.0
2025-08-04,Back,Leg extension,2,35.0,8.0,280.0
2025-08-04,Back,RDL,1,15.0,14.0,210.0
2025-08-04,Back,RDL,2,15.0,16.0,240.0
2025-08-04,Back,Adductor into abductor,1,35.0,8.0,280.0
2025-08-04,Back,Lying Hamstring curls,2,20.0,6.0,120.0
2025-08-04,Back,Adductor into abductor,2,35.0,10.0,350.0
2025-08-04,Back,Calf raises,1,25.0,11.0,275.0
2025-08-04,Back,Calf raises,2,25.0,9.0,225.0
2025-08-04,Back,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-08-04,Back,Lying Hamstring curls,1,20.0,7.0,140.0
2025-08-04,Back,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-08-04,Back,Pec dec,2,30.0,7.0,210.0
2025-08-04,Back,Dips,1,53.199999999999996,8.0,425.59999999999997
2025-08-04,Back,Lat Pulldown,1,40.0,7.0,280.0
2025-08-04,Back,Lat Pulldown,2,40.0,6.0,240.0
2025-08-04,Back,Cable rows,1,59.0,12.0,708.0
2025-08-04,Back,Cable rows,2,59.0,10.0,590.0
2025-08-04,Back,Pendlay rows,1,10.0,12.0,120.0
2025-08-04,Back,Hip flexion,1,5.0,10.0,50.0
2025-08-04,Back,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-08-04,Back,Pendlay rows,2,10.0,11.0,110.0
2025-08-04,Back,Incline dumbbell press,1,17.5,7.5,131.25
2025-08-04,Back,Incline dumbbell press,2,17.5,6.0,105.0
2025-08-04,Back,Flat dumbbell press,1,15.0,10.5,157.5
2025-08-04,Back,Flat dumbbell press,2,15.0,9.5,142.5
2025-08-04,Back,Pec dec,1,30.0,8.0,240.0
2025-08-07,Shoulders,Dumbbell shrugs,2,20.0,10.0,200.0
2025-08-07,Shoulders,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-08-07,Shoulders,Dumbbell shrugs,1,20.0,11.0,220.0
2025-08-07,Shoulders,OHP,1,15.0,8.5,127.5
2025-08-07,Shoulders,Rev pec dec,1,25.0,9.0,225.0
2025-08-07,Shoulders,Cable lateral raises,3,5.0,11.0,55.0
2025-08-07,Shoulders,Cable lateral raises,2,5.0,11.0,55.0
2025-08-07,Shoulders,Cable lateral raises,1,5.0,11.0,55.0
2025-08-07,Shoulders,OHP,2,15.0,7.5,112.5
2025-08-07,Shoulders,Rev pec dec,2,25.0,8.0,200.0
2025-08-08,Arms,Triceps pushdown,2,30.0,14.0,420.0
2025-08-08,Arms,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-08-08,Arms,Forearm curls into Reverse curls,1,5.0,16.0,80.0
2025-08-08,Arms,Triceps pushdown,1,30.0,13.0,390.0
2025-08-08,Arms,Overhead triceps extension,1,20.0,9.0,180.0
2025-08-08,Arms,Ez bar curls,1,10.0,8.0,80.0
2025-08-08,Arms,Ez bar curls,2,10.0,7.0,70.0
2025-08-08,Arms,Overhead triceps extension,2,20.0,9.0,180.0
2025-08-08,Arms,Preacher curls,2,15.0,5.0,75.0
2025-08-08,Arms,Hammer curls,1,7.5,10.0,75.0
2025-08-08,Arms,Preacher curls,1,15.0,6.0,90.0
2025-08-11,Back,Hip flexion,1,5.0,10.0,50.0
2025-08-11,Back,Cable crunches,1,54.0,10.0,540.0
2025-08-11,Back,Hip flexion,2,5.0,10.0,50.0
2025-08-11,Back,T bar rows,1,20.0,10.0,200.0
2025-08-11,Back,Cable rows,2,64.0,8.0,512.0
2025-08-11,Back,Cable rows,1,64.0,9.5,608.0
2025-08-11,Back,Lat Pulldown,2,40.0,6.0,240.0
2025-08-11,Back,Lat Pulldown,1,40.0,8.0,320.0
2025-08-11,Back,T bar rows,2,20.0,11.0,220.0
2025-08-12,Chest,Pec dec,2,35.0,5.0,175.0
2025-08-12,Chest,Cable crunches,1,54.0,9.0,486.0
2025-08-12,Chest,Pec dec,1,35.0,6.0,210.0
2025-08-12,Chest,Flat dumbbell press,1,15.0,9.5,142.5
2025-08-12,Chest,Incline dumbbell press,2,17.5,6.5,113.75
2025-08-12,Chest,Incline dumbbell press,1,17.5,7.5,131.25
2025-08-12,Chest,Flat dumbbell press,2,15.0,9.5,142.5
2025-08-13,Leg,Adductor into abductor,2,35.0,8.0,280.0
2025-08-13,Leg,Adductor into abductor,1,35.0,9.0,315.0
2025-08-13,Leg,Lying Hamstring curls,2,20.0,5.0,100.0
2025-08-13,Leg,Lying Hamstring curls,1,20.0,6.0,120.0
2025-08-13,Leg,RDL,1,17.5,11.0,192.5
2025-08-13,Leg,Leg extension,2,35.0,7.0,245.0
2025-08-13,Leg,Leg extension,1,35.0,8.0,280.0
2025-08-13,Leg,Leg press,2,80.0,8.5,680.0
2025-08-13,Leg,Leg press,1,80.0,8.5,680.0
2025-08-13,Leg,RDL,2,17.5,10.0,175.0
2025-08-14,Shoulders,Cable crunches,1,59.0,10.0,590.0
2025-08-14,Shoulders,Dumbbell shrugs,2,20.0,10.0,200.0
2025-08-14,Shoulders,Dumbbell shrugs,1,20.0,12.0,240.0
2025-08-14,Shoulders,Rev pec dec,1,25.0,9.0,225.0
2025-08-14,Shoulders,Cable lateral raises,2,5.0,12.0,60.0
2025-08-14,Shoulders,Cable lateral raises,1,5.0,12.0,60.0
2025-08-14,Shoulders,OHP,2,15.0,6.0,90.0
2025-08-14,Shoulders,OHP,1,15.0,6.5,97.5
2025-08-14,Shoulders,Rev pec dec,2,25.0,8.5,212.5
2025-08-15,Arms,T bar rows,1,20.0,11.0,220.0
2025-08-15,Arms,T bar rows,2,25.0,9.0,225.0
2025-08-15,Arms,Lat Pulldown,1,40.0,7.5,300.0
2025-08-15,Arms,Lat Pulldown,2,40.0,6.0,240.0
2025-08-15,Arms,Cable rows,1,35.0,7.0,245.0
2025-08-15,Arms,Hanging knee raises,1,22.400000000000002,12.0,268.8
2025-08-15,Arms,Hip flexion,1,5.0,10.0,50.0
2025-08-15,Arms,Hip flexion,2,5.0,10.0,50.0
2025-08-15,Arms,Cable rows,2,35.0,6.0,210.0
2025-08-15,Arms,Cable crunches,1,54.0,10.0,540.0
2025-08-15,Arms,Forearm curls into Reverse Forearm curls,1,5.0,14.0,70.0
2025-08-15,Arms,Triceps pushdown,2,35.0,11.0,385.0
2025-08-15,Arms,Triceps pushdown,1,30.0,14.0,420.0
2025-08-15,Arms,Overheard triceps extension,2,20.0,8.5,170.0
2025-08-15,Arms,Overheard triceps extension,1,20.0,8.5,170.0
2025-08-15,Arms,Hammer curls,1,7.5,12.0,90.0
2025-08-15,Arms,Preacher curls,2,15.0,6.0,90.0
2025-08-15,Arms,Preacher curls,1,15.0,6.0,90.0
2025-08-15,Arms,Ez bar curls,2,10.0,7.0,70.0
2025-08-15,Arms,Ez bar curls,1,10.0,8.0,80.0
2025-08-21,Push,Preacher curls,2,15.0,6.0,90.0
2025-08-21,Push,Alternating bicep curls,2,7.5,8.0,60.0
2025-08-21,Push,Preacher curls,1,15.0,6.0,90.0
2025-08-21,Push,Hammer curls,1,7.5,10.0,75.0
2025-08-21,Push,Alternating bicep curls,1,10.0,5.0,50.0
2025-08-21,Push,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-08-21,Push,Triceps pushdown,2,25.0,13.0,325.0
2025-08-21,Push,Triceps pushdown,1,25.0,13.0,325.0
2025-08-21,Push,Overheard triceps extension,2,15.0,9.5,142.5
2025-08-21,Push,Incline dumbbell press,1,17.5,8.5,148.75
2025-08-21,Push,Pec dec,1,35.0,7.0,245.0
2025-08-21,Push,Pec dec,2,35.0,5.0,175.0
2025-08-21,Push,OHP,1,15.0,6.0,90.0
2025-08-21,Push,Incline dumbbell press,2,17.5,6.0,105.0
2025-08-21,Push,Cable lateral raises,1,5.0,13.0,65.0
2025-08-21,Push,Cable lateral raises,2,5.0,13.0,65.0
2025-08-21,Push,Overheard triceps extension,1,20.0,8.5,170.0
2025-08-21,Push,OHP,2,15.0,6.5,97.5
2025-08-22,Legs,Adductor into abductor,2,35.0,9.5,332.5
2025-08-22,Legs,Hanging knee raises,1,22.400000000000002,13.0,291.20000000000005
2025-08-22,Legs,Calf raises,2,27.5,9.0,247.5
2025-08-22,Legs,Adductor into abductor,1,35.0,8.0,280.0
2025-08-22,Legs,Calf raises,1,25.0,12.5,312.5
2025-08-22,Legs,Lying Hamstring curls,1,20.0,7.0,140.0
2025-08-22,Legs,RDL,2,15.0,12.0,180.0
2025-08-22,Legs,RDL,1,15.0,11.0,165.0
2025-08-22,Legs,Leg extension,2,35.0,8.0,280.0
2025-08-22,Legs,Leg extension,1,36.0,8.0,288.0
2025-08-22,Legs,Leg Press,2,80.0,8.0,640.0
2025-08-22,Legs,Leg Press,1,80.0,8.0,640.0
2025-08-22,Legs,Lying Hamstring curls,2,20.0,5.0,100.0
2025-08-25,Back,Cable crunches,1,50.0,11.0,550.0
2025-08-25,Back,Hip flexion,2,5.0,11.0,55.0
2025-08-25,Back,Hip flexion,1,5.0,10.0,50.0
2025-08-25,Back,Cable rows,2,55.0,8.0,440.0
2025-08-25,Back,T bar rows,1,20.0,12.0,240.0
2025-08-25,Back,Cable rows,1,55.0,8.0,440.0
2025-08-25,Back,Lat Pulldown,2,40.0,7.0,280.0
2025-08-25,Back,Lat Pulldown,1,40.0,8.5,340.0
2025-08-25,Back,T bar rows,2,20.0,11.0,220.0
2025-08-26,Chest,Dumbbell shrugs,1,17.5,12.0,210.0
2025-08-26,Chest,Rev pec dec,2,20.0,11.0,220.0
2025-08-26,Chest,Dumbbell shrugs,2,17.5,12.0,210.0
2025-08-26,Chest,Rev pec dec,1,20.0,12.0,240.0
2025-08-26,Chest,Cable crunches,1,50.0,11.0,550.0
2025-08-26,Chest,Cable lateral raises,2,5.0,14.0,70.0
2025-08-26,Chest,Pec dec,2,30.0,8.0,240.0
2025-08-26,Chest,Pec dec,1,30.0,9.5,285.0
2025-08-26,Chest,OHP,2,12.5,7.5,93.75
2025-08-26,Chest,OHP,1,12.5,8.5,106.25
2025-08-26,Chest,Flat dumbbell press,2,15.0,7.0,105.0
2025-08-26,Chest,Flat dumbbell press,1,15.0,9.5,142.5
2025-08-26,Chest,Incline dumbbell press,2,17.5,5.0,87.5
2025-08-26,Chest,Incline dumbbell press,1,17.5,6.5,113.75
2025-08-26,Chest,Cable lateral raises,1,5.0,14.0,70.0
2025-08-28,Legs,Calf raises,2,27.5,10.0,275.0
2025-08-28,Legs,Calf raises,1,27.5,10.0,275.0
2025-08-28,Legs,Adductor into abductor,2,35.0,10.0,350.0
2025-08-28,Legs,Adductor into abductor,1,35.0,7.0,245.0
2025-08-28,Legs,Cable crunches,1,54.0,10.0,540.0
2025-08-28,Legs,Lying Hamstring curls,1,20.0,8.0,160.0
2025-08-28,Legs,RDL,2,17.5,13.0,227.5
2025-08-28,Legs,RDL,1,15.0,16.0,240.0
2025-08-28,Legs,Leg extension,2,30.0,8.0,240.0
2025-08-28,Legs,Leg extension,1,35.0,9.0,315.0
2025-08-28,Legs,Leg press,2,80.0,8.0,640.0
2025-08-28,Legs,Leg press,1,80.0,9.0,720.0
2025-08-28,Legs,Lying Hamstring curls,2,20.0,5.0,100.0
2025-08-29,Arms,Cable crunches,1,50.0,10.0,500.0
2025-08-29,Arms,Forearm curls into Reverse Forearm curls,1,5.0,13.0,65.0
2025-08-29,Arms,Triceps pushdown,2,30.0,12.0,360.0
2025-08-29,Arms,Triceps pushdown,1,30.0,13.0,390.0
2025-08-29,Arms,Hammer curls,1,7.5,9.5,71.25
2025-08-29,Arms,Overhead triceps extension,1,20.0,8.5,170.0
2025-08-29,Arms,Preacher curls,2,10.0,9.0,90.0
2025-08-29,Arms,Preacher curls,1,15.0,6.0,90.0
2025-08-29,Arms,Ez bar curls,2,10.0,8.5,85.0
2025-08-29,Arms,Ez bar curls,1,10.0,8.5,85.0
2025-08-29,Arms,Overhead triceps extension,2,20.0,7.5,150.0
2025-09-01,Back,T bar rows,2,20.0,11.0,220.0
2025-09-01,Back,Hanging knee raises,1,22.400000000000002,11.0,246.40000000000003
2025-09-01,Back,Hip flexion,2,5.0,10.0,50.0
2025-09-01,Back,T bar rows,1,20.0,10.0,200.0
